id,source_2,trn,registry,cutoff,source_3
tri05982,ictrp,NCT04508075,ClinicalTrials.gov,2,ictrp
tri05983,ictrp,NCT04508439,ClinicalTrials.gov,2,ictrp
tri05984,ictrp,NCT04508556,ClinicalTrials.gov,2,ictrp
tri05985,ictrp,NCT04508712,ClinicalTrials.gov,2,ictrp
tri05986,ictrp,NCT04508777,ClinicalTrials.gov,2,ictrp
tri05987,ictrp,NCT04508868,ClinicalTrials.gov,2,ictrp
tri05988,ictrp,NCT04508920,ClinicalTrials.gov,2,ictrp
tri05989,ictrp,NCT04508933,ClinicalTrials.gov,2,ictrp
tri05990,ictrp,NCT04508959,ClinicalTrials.gov,2,ictrp
tri05991,ictrp,NCT04508972,ClinicalTrials.gov,2,ictrp
tri05992,ictrp,NCT04508985,ClinicalTrials.gov,2,ictrp
tri05993,ictrp,NCT04509713,ClinicalTrials.gov,2,ictrp
tri05994,ictrp,NCT04509752,ClinicalTrials.gov,2,ictrp
tri05995,ictrp,NCT04509947,ClinicalTrials.gov,2,ictrp
tri05996,ictrp,NCT04509986,ClinicalTrials.gov,2,ictrp
tri05997,ictrp,NCT04510012,ClinicalTrials.gov,2,ictrp
tri05998,ictrp,NCT04510025,ClinicalTrials.gov,2,ictrp
tri05999,ictrp,NCT04510038,ClinicalTrials.gov,2,ictrp
tri06000,ictrp,NCT04510194,ClinicalTrials.gov,2,ictrp
tri06001,ictrp,NCT04510207,ClinicalTrials.gov,2,ictrp
tri06002,ictrp,NCT04510233,ClinicalTrials.gov,2,ictrp
tri06003,ictrp,NCT04510402,ClinicalTrials.gov,2,ictrp
tri06004,ictrp,NCT04510441,ClinicalTrials.gov,2,ictrp
tri06005,ictrp,NCT04510454,ClinicalTrials.gov,2,ictrp
tri06006,ictrp,NCT04510467,ClinicalTrials.gov,2,ictrp
tri06007,ictrp,NCT04510493,ClinicalTrials.gov,2,ictrp
tri06008,ictrp,NCT04510519,ClinicalTrials.gov,2,ictrp
tri06009,ictrp,NCT04510623,ClinicalTrials.gov,2,ictrp
tri06010,ictrp,NCT04510662,ClinicalTrials.gov,2,ictrp
tri06011,ictrp,NCT04511429,ClinicalTrials.gov,2,ictrp
tri06012,ictrp,NCT04511650,ClinicalTrials.gov,2,ictrp
tri06013,ictrp,NCT04511780,ClinicalTrials.gov,2,ictrp
tri06014,ictrp,NCT04511819,ClinicalTrials.gov,2,ictrp
tri06015,ictrp,NCT04511923,ClinicalTrials.gov,2,ictrp
tri06016,ictrp,NCT04511949,ClinicalTrials.gov,2,ictrp
tri06017,ictrp,NCT04511962,ClinicalTrials.gov,2,ictrp
tri06018,ictrp,NCT04512027,ClinicalTrials.gov,2,ictrp
tri06018,auto,CTRI/2020/09/027833,CTRI,2,auto
tri06019,ictrp,NCT04512079,ClinicalTrials.gov,2,ictrp
tri06019,auto,CTRI/2020/11/029345,CTRI,2,auto
tri06020,ictrp,NCT04512118,ClinicalTrials.gov,2,ictrp
tri06021,ictrp,NCT04512300,ClinicalTrials.gov,2,ictrp
tri06022,ictrp,NCT04513158,ClinicalTrials.gov,2,ictrp
tri06023,ictrp,NCT04513184,ClinicalTrials.gov,2,ictrp
tri06024,ictrp,NCT04513210,ClinicalTrials.gov,2,ictrp
tri06025,ictrp,NCT04513314,ClinicalTrials.gov,2,ictrp
tri06026,ictrp,NCT04513470,ClinicalTrials.gov,2,ictrp
tri06027,ictrp,NCT04513496,ClinicalTrials.gov,2,ictrp
tri06028,ictrp,NCT04513561,ClinicalTrials.gov,2,ictrp
tri06029,ictrp,NCT04513847,ClinicalTrials.gov,2,ictrp
tri06030,ictrp,NCT04513964,ClinicalTrials.gov,2,ictrp
tri06031,ictrp,NCT04513990,ClinicalTrials.gov,2,ictrp
tri06032,ictrp,NCT04514003,ClinicalTrials.gov,2,ictrp
tri06033,ictrp,NCT04514016,ClinicalTrials.gov,2,ictrp
tri06034,ictrp,NCT04514302,ClinicalTrials.gov,2,ictrp
tri06035,ictrp,NCT04514627,ClinicalTrials.gov,2,ictrp
tri06036,ictrp,NCT04514705,ClinicalTrials.gov,2,ictrp
tri06037,ictrp,NCT04514874,ClinicalTrials.gov,2,ictrp
tri06038,ictrp,NCT04514900,ClinicalTrials.gov,2,ictrp
tri06039,ictrp,NCT04515108,ClinicalTrials.gov,2,ictrp
tri06040,ictrp,NCT04515147,ClinicalTrials.gov,2,ictrp
tri06041,ictrp,NCT04515199,ClinicalTrials.gov,2,ictrp
tri06042,ictrp,NCT04515225,ClinicalTrials.gov,2,ictrp
tri06043,ictrp,NCT04516486,ClinicalTrials.gov,2,ictrp
tri06044,ictrp,NCT04516512,ClinicalTrials.gov,2,ictrp
tri06045,ictrp,NCT04516564,ClinicalTrials.gov,2,ictrp
tri06046,ictrp,NCT04516668,ClinicalTrials.gov,2,ictrp
tri06047,ictrp,NCT04516759,ClinicalTrials.gov,2,ictrp
tri06047,auto,EUCTR2020-002211-21,EudraCT,2,auto
tri06048,ictrp,NCT04516811,ClinicalTrials.gov,2,ictrp
tri06049,ictrp,NCT04516824,ClinicalTrials.gov,2,ictrp
tri06050,ictrp,NCT04516837,ClinicalTrials.gov,2,ictrp
tri06051,ictrp,NCT04516850,ClinicalTrials.gov,2,ictrp
tri06052,ictrp,NCT04516915,ClinicalTrials.gov,2,ictrp
tri06053,ictrp,NCT04516928,ClinicalTrials.gov,2,ictrp
tri06054,ictrp,NCT04516941,ClinicalTrials.gov,2,ictrp
tri06055,ictrp,NCT04516954,ClinicalTrials.gov,2,ictrp
tri06056,ictrp,NCT04517006,ClinicalTrials.gov,2,ictrp
tri06057,ictrp,NCT04517123,ClinicalTrials.gov,2,ictrp
tri06058,ictrp,NCT04517136,ClinicalTrials.gov,2,ictrp
tri06059,ictrp,NCT04517162,ClinicalTrials.gov,2,ictrp
tri06060,ictrp,NCT04517188,ClinicalTrials.gov,2,ictrp
tri06061,ictrp,NCT04517422,ClinicalTrials.gov,2,ictrp
tri06062,ictrp,NCT04517630,ClinicalTrials.gov,2,ictrp
tri06063,ictrp,NCT04517682,ClinicalTrials.gov,2,ictrp
tri06064,ictrp,NCT04517695,ClinicalTrials.gov,2,ictrp
tri06065,ictrp,NCT04518514,ClinicalTrials.gov,2,ictrp
tri06066,ictrp,NCT04518735,ClinicalTrials.gov,2,ictrp
tri06067,ictrp,NCT04518969,ClinicalTrials.gov,2,ictrp
tri06068,ictrp,NCT04519034,ClinicalTrials.gov,2,ictrp
tri06069,ictrp,NCT04519125,ClinicalTrials.gov,2,ictrp
tri06070,ictrp,NCT04519216,ClinicalTrials.gov,2,ictrp
tri06071,ictrp,NCT04519255,ClinicalTrials.gov,2,ictrp
tri06072,ictrp,NCT04519307,ClinicalTrials.gov,2,ictrp
tri06073,ictrp,NCT04519320,ClinicalTrials.gov,2,ictrp
tri06074,ictrp,NCT04519372,ClinicalTrials.gov,2,ictrp
tri06075,ictrp,NCT04519385,ClinicalTrials.gov,2,ictrp
tri06076,ictrp,NCT04519398,ClinicalTrials.gov,2,ictrp
tri06077,ictrp,NCT04519411,ClinicalTrials.gov,2,ictrp
tri06078,ictrp,NCT04519424,ClinicalTrials.gov,2,ictrp
tri06079,ictrp,NCT04519502,ClinicalTrials.gov,2,ictrp
tri06080,ictrp,NCT04520191,ClinicalTrials.gov,2,ictrp
tri06081,ictrp,NCT04520620,ClinicalTrials.gov,2,ictrp
tri06081,auto,EUCTR2020-001823-15,EudraCT,2,auto
tri06082,ictrp,NCT04520880,ClinicalTrials.gov,2,ictrp
tri06083,ictrp,NCT04521010,ClinicalTrials.gov,2,ictrp
tri06084,ictrp,NCT04521036,ClinicalTrials.gov,2,ictrp
tri06085,ictrp,NCT04521296,ClinicalTrials.gov,2,ictrp
tri06086,ictrp,NCT04521309,ClinicalTrials.gov,2,ictrp
tri06087,ictrp,NCT04521322,ClinicalTrials.gov,2,ictrp
tri06088,ictrp,NCT04521400,ClinicalTrials.gov,2,ictrp
tri06089,ictrp,NCT04522037,ClinicalTrials.gov,2,ictrp
tri06090,ictrp,NCT04522076,ClinicalTrials.gov,2,ictrp
tri06091,ictrp,NCT04522089,ClinicalTrials.gov,2,ictrp
tri06092,ictrp,NCT04522128,ClinicalTrials.gov,2,ictrp
tri06093,ictrp,NCT04522310,ClinicalTrials.gov,2,ictrp
tri06094,ictrp,NCT04522466,ClinicalTrials.gov,2,ictrp
tri06094,auto,EUCTR2020-001281-11,EudraCT,2,auto
tri06095,ictrp,NCT04522492,ClinicalTrials.gov,2,ictrp
tri06096,ictrp,NCT04522817,ClinicalTrials.gov,2,ictrp
tri06097,ictrp,NCT04522830,ClinicalTrials.gov,2,ictrp
tri06098,ictrp,NCT04522986,ClinicalTrials.gov,2,ictrp
tri06099,ictrp,NCT04523012,ClinicalTrials.gov,2,ictrp
tri06100,ictrp,NCT04523051,ClinicalTrials.gov,2,ictrp
tri06101,ictrp,NCT04523090,ClinicalTrials.gov,2,ictrp
tri06102,ictrp,NCT04523246,ClinicalTrials.gov,2,ictrp
tri06103,ictrp,NCT04523831,ClinicalTrials.gov,2,ictrp
tri06104,ictrp,NCT04524052,ClinicalTrials.gov,2,ictrp
tri06105,ictrp,NCT04524156,ClinicalTrials.gov,2,ictrp
tri06106,ictrp,NCT04524234,ClinicalTrials.gov,2,ictrp
tri06107,ictrp,NCT04524507,ClinicalTrials.gov,2,ictrp
tri06108,ictrp,NCT04524520,ClinicalTrials.gov,2,ictrp
tri06109,ictrp,NCT04524598,ClinicalTrials.gov,2,ictrp
tri06110,ictrp,NCT04524663,ClinicalTrials.gov,2,ictrp
tri06111,ictrp,NCT04524754,ClinicalTrials.gov,2,ictrp
tri06112,ictrp,NCT04524962,ClinicalTrials.gov,2,ictrp
tri06113,ictrp,NCT04525287,ClinicalTrials.gov,2,ictrp
tri06114,ictrp,NCT04525378,ClinicalTrials.gov,2,ictrp
tri06115,ictrp,NCT04525404,ClinicalTrials.gov,2,ictrp
tri06116,ictrp,NCT04525417,ClinicalTrials.gov,2,ictrp
tri06117,ictrp,NCT04525443,ClinicalTrials.gov,2,ictrp
tri06118,ictrp,NCT04525716,ClinicalTrials.gov,2,ictrp
tri06119,ictrp,NCT04525742,ClinicalTrials.gov,2,ictrp
tri06120,ictrp,NCT04525820,ClinicalTrials.gov,2,ictrp
tri06121,ictrp,NCT04525911,ClinicalTrials.gov,2,ictrp
tri06122,ictrp,NCT04526054,ClinicalTrials.gov,2,ictrp
tri06123,ictrp,NCT04526145,ClinicalTrials.gov,2,ictrp
tri06124,ictrp,NCT04526405,ClinicalTrials.gov,2,ictrp
tri06125,ictrp,NCT04526717,ClinicalTrials.gov,2,ictrp
tri06126,ictrp,NCT04526769,ClinicalTrials.gov,2,ictrp
tri06127,ictrp,NCT04526821,ClinicalTrials.gov,2,ictrp
tri06128,ictrp,NCT04526912,ClinicalTrials.gov,2,ictrp
tri06129,ictrp,NCT04526977,ClinicalTrials.gov,2,ictrp
tri06130,ictrp,NCT04527133,ClinicalTrials.gov,2,ictrp
tri06131,ictrp,NCT04527198,ClinicalTrials.gov,2,ictrp
tri06132,ictrp,NCT04527211,ClinicalTrials.gov,2,ictrp
tri06133,ictrp,NCT04527224,ClinicalTrials.gov,2,ictrp
tri06134,ictrp,NCT04527315,ClinicalTrials.gov,2,ictrp
tri06135,ictrp,NCT04527354,ClinicalTrials.gov,2,ictrp
tri06136,ictrp,NCT04527432,ClinicalTrials.gov,2,ictrp
tri06137,ictrp,NCT04527458,ClinicalTrials.gov,2,ictrp
tri06138,ictrp,NCT04527497,ClinicalTrials.gov,2,ictrp
tri06139,ictrp,NCT04527562,ClinicalTrials.gov,2,ictrp
tri06140,ictrp,NCT04527575,ClinicalTrials.gov,2,ictrp
tri06141,ictrp,NCT04527601,ClinicalTrials.gov,2,ictrp
tri06142,ictrp,NCT04527614,ClinicalTrials.gov,2,ictrp
tri06143,ictrp,NCT04528329,ClinicalTrials.gov,2,ictrp
tri06144,ictrp,NCT04528368,ClinicalTrials.gov,2,ictrp
tri06145,ictrp,NCT04528641,ClinicalTrials.gov,2,ictrp
tri06146,ictrp,NCT04528667,ClinicalTrials.gov,2,ictrp
tri06147,ictrp,NCT04528771,ClinicalTrials.gov,2,ictrp
tri06148,ictrp,NCT04528888,ClinicalTrials.gov,2,ictrp
tri06149,ictrp,NCT04528901,ClinicalTrials.gov,2,ictrp
tri06150,ictrp,NCT04528927,ClinicalTrials.gov,2,ictrp
tri06151,ictrp,NCT04529408,ClinicalTrials.gov,2,ictrp
tri06152,ictrp,NCT04529421,ClinicalTrials.gov,2,ictrp
tri06153,ictrp,NCT04529447,ClinicalTrials.gov,2,ictrp
tri06154,ictrp,NCT04529460,ClinicalTrials.gov,2,ictrp
tri06155,ictrp,NCT04529499,ClinicalTrials.gov,2,ictrp
tri06156,ictrp,NCT04529525,ClinicalTrials.gov,2,ictrp
tri06157,ictrp,NCT04530357,ClinicalTrials.gov,2,ictrp
tri06158,ictrp,NCT04530370,ClinicalTrials.gov,2,ictrp
tri06159,ictrp,NCT04530396,ClinicalTrials.gov,2,ictrp
tri06160,ictrp,NCT04530409,ClinicalTrials.gov,2,ictrp
tri06161,ictrp,NCT04530422,ClinicalTrials.gov,2,ictrp
tri06162,ictrp,NCT04530435,ClinicalTrials.gov,2,ictrp
tri06163,ictrp,NCT04530448,ClinicalTrials.gov,2,ictrp
tri06164,ictrp,NCT04530461,ClinicalTrials.gov,2,ictrp
tri06165,ictrp,NCT04530474,ClinicalTrials.gov,2,ictrp
tri06166,ictrp,NCT04530539,ClinicalTrials.gov,2,ictrp
tri06167,ictrp,NCT04530578,ClinicalTrials.gov,2,ictrp
tri06168,ictrp,NCT04530604,ClinicalTrials.gov,2,ictrp
tri06169,ictrp,NCT04530617,ClinicalTrials.gov,2,ictrp
tri06170,ictrp,NCT04530656,ClinicalTrials.gov,2,ictrp
tri06171,ictrp,NCT04530682,ClinicalTrials.gov,2,ictrp
tri06172,ictrp,NCT04531111,ClinicalTrials.gov,2,ictrp
tri06173,ictrp,NCT04531202,ClinicalTrials.gov,2,ictrp
tri06174,ictrp,NCT04531254,ClinicalTrials.gov,2,ictrp
tri06175,ictrp,NCT04531319,ClinicalTrials.gov,2,ictrp
tri06176,ictrp,NCT04531345,ClinicalTrials.gov,2,ictrp
tri06177,ictrp,NCT04531501,ClinicalTrials.gov,2,ictrp
tri06178,ictrp,NCT04531618,ClinicalTrials.gov,2,ictrp
tri06179,ictrp,NCT04531735,ClinicalTrials.gov,2,ictrp
tri06180,ictrp,NCT04531748,ClinicalTrials.gov,2,ictrp
tri06181,ictrp,NCT04531774,ClinicalTrials.gov,2,ictrp
tri06182,ictrp,NCT04532294,ClinicalTrials.gov,2,ictrp
tri06183,ictrp,NCT04532372,ClinicalTrials.gov,2,ictrp
tri06184,ictrp,NCT04532411,ClinicalTrials.gov,2,ictrp
tri06185,ictrp,NCT04532554,ClinicalTrials.gov,2,ictrp
tri06186,ictrp,NCT04532632,ClinicalTrials.gov,2,ictrp
tri06187,ictrp,NCT04532931,ClinicalTrials.gov,2,ictrp
tri06188,ictrp,NCT04533048,ClinicalTrials.gov,2,ictrp
tri06189,ictrp,NCT04533347,ClinicalTrials.gov,2,ictrp
tri06190,ictrp,NCT04533360,ClinicalTrials.gov,2,ictrp
tri06191,ictrp,NCT04533399,ClinicalTrials.gov,2,ictrp
tri06192,ictrp,NCT04534400,ClinicalTrials.gov,2,ictrp
tri06193,ictrp,NCT04534478,ClinicalTrials.gov,2,ictrp
tri06194,ictrp,NCT04534569,ClinicalTrials.gov,2,ictrp
tri06195,ictrp,NCT04534595,ClinicalTrials.gov,2,ictrp
tri06196,ictrp,NCT04534608,ClinicalTrials.gov,2,ictrp
tri06197,ictrp,NCT04534621,ClinicalTrials.gov,2,ictrp
tri06198,ictrp,NCT04534673,ClinicalTrials.gov,2,ictrp
tri06199,ictrp,NCT04534712,ClinicalTrials.gov,2,ictrp
tri06200,ictrp,NCT04534725,ClinicalTrials.gov,2,ictrp
tri06201,ictrp,NCT04534790,ClinicalTrials.gov,2,ictrp
tri06202,ictrp,NCT04534803,ClinicalTrials.gov,2,ictrp
tri06203,ictrp,NCT04535063,ClinicalTrials.gov,2,ictrp
tri06204,ictrp,NCT04535128,ClinicalTrials.gov,2,ictrp
tri06205,ictrp,NCT04535154,ClinicalTrials.gov,2,ictrp
tri06206,ictrp,NCT04535167,ClinicalTrials.gov,2,ictrp
tri06207,ictrp,NCT04535297,ClinicalTrials.gov,2,ictrp
tri06208,ictrp,NCT04535674,ClinicalTrials.gov,2,ictrp
tri06209,ictrp,NCT04535700,ClinicalTrials.gov,2,ictrp
tri06210,ictrp,NCT04535778,ClinicalTrials.gov,2,ictrp
tri06211,ictrp,NCT04535791,ClinicalTrials.gov,2,ictrp
tri06212,ictrp,NCT04535856,ClinicalTrials.gov,2,ictrp
tri06213,ictrp,NCT04535869,ClinicalTrials.gov,2,ictrp
tri06214,ictrp,NCT04536051,ClinicalTrials.gov,2,ictrp
tri06215,ictrp,NCT04536090,ClinicalTrials.gov,2,ictrp
tri06216,ictrp,NCT04536285,ClinicalTrials.gov,2,ictrp
tri06217,ictrp,NCT04536298,ClinicalTrials.gov,2,ictrp
tri06218,ictrp,NCT04536350,ClinicalTrials.gov,2,ictrp
tri06219,ictrp,NCT04536363,ClinicalTrials.gov,2,ictrp
tri06220,ictrp,NCT04536441,ClinicalTrials.gov,2,ictrp
tri06221,ictrp,NCT04536935,ClinicalTrials.gov,2,ictrp
tri06222,ictrp,NCT04537117,ClinicalTrials.gov,2,ictrp
tri06223,ictrp,NCT04537130,ClinicalTrials.gov,2,ictrp
tri06224,ictrp,NCT04537208,ClinicalTrials.gov,2,ictrp
tri06225,ictrp,NCT04537299,ClinicalTrials.gov,2,ictrp
tri06226,ictrp,NCT04537338,ClinicalTrials.gov,2,ictrp
tri06227,ictrp,NCT04537351,ClinicalTrials.gov,2,ictrp
tri06228,ictrp,NCT04537559,ClinicalTrials.gov,2,ictrp
tri06229,ictrp,NCT04537572,ClinicalTrials.gov,2,ictrp
tri06230,ictrp,NCT04537585,ClinicalTrials.gov,2,ictrp
tri06231,ictrp,NCT04537650,ClinicalTrials.gov,2,ictrp
tri06232,ictrp,NCT04537663,ClinicalTrials.gov,2,ictrp
tri06233,ictrp,NCT04537806,ClinicalTrials.gov,2,ictrp
tri06234,ictrp,NCT04537858,ClinicalTrials.gov,2,ictrp
tri06235,ictrp,NCT04537949,ClinicalTrials.gov,2,ictrp
tri06235,auto,EUCTR2020-003267-26,EudraCT,2,auto
tri06236,ictrp,NCT04537962,ClinicalTrials.gov,2,ictrp
tri06237,ictrp,NCT04538456,ClinicalTrials.gov,2,ictrp
tri06238,ictrp,NCT04538469,ClinicalTrials.gov,2,ictrp
tri06239,ictrp,NCT04538586,ClinicalTrials.gov,2,ictrp
tri06240,ictrp,NCT04539275,ClinicalTrials.gov,2,ictrp
tri06241,ictrp,NCT04539626,ClinicalTrials.gov,2,ictrp
tri06242,ictrp,NCT04539795,ClinicalTrials.gov,2,ictrp
tri06243,ictrp,NCT04539821,ClinicalTrials.gov,2,ictrp
tri06244,ictrp,NCT04539834,ClinicalTrials.gov,2,ictrp
tri06245,ictrp,NCT04539873,ClinicalTrials.gov,2,ictrp
tri06246,ictrp,NCT04540029,ClinicalTrials.gov,2,ictrp
tri06247,ictrp,NCT04540185,ClinicalTrials.gov,2,ictrp
tri06248,ictrp,NCT04540393,ClinicalTrials.gov,2,ictrp
tri06249,ictrp,NCT04540406,ClinicalTrials.gov,2,ictrp
tri06250,ictrp,NCT04540419,ClinicalTrials.gov,2,ictrp
tri06251,ictrp,NCT04540484,ClinicalTrials.gov,2,ictrp
tri06252,ictrp,NCT04540926,ClinicalTrials.gov,2,ictrp
tri06253,ictrp,NCT04540939,ClinicalTrials.gov,2,ictrp
tri06254,ictrp,NCT04541472,ClinicalTrials.gov,2,ictrp
tri06255,ictrp,NCT04541485,ClinicalTrials.gov,2,ictrp
tri06256,ictrp,NCT04541979,ClinicalTrials.gov,2,ictrp
tri06257,ictrp,NCT04542031,ClinicalTrials.gov,2,ictrp
tri06258,ictrp,NCT04542044,ClinicalTrials.gov,2,ictrp
tri06259,ictrp,NCT04542083,ClinicalTrials.gov,2,ictrp
tri06260,ictrp,NCT04542122,ClinicalTrials.gov,2,ictrp
tri06261,ictrp,NCT04542200,ClinicalTrials.gov,2,ictrp
tri06262,ictrp,NCT04542213,ClinicalTrials.gov,2,ictrp
tri06263,ictrp,NCT04542330,ClinicalTrials.gov,2,ictrp
tri06264,ictrp,NCT04542343,ClinicalTrials.gov,2,ictrp
tri06265,ictrp,NCT04542395,ClinicalTrials.gov,2,ictrp
tri06266,ictrp,NCT04542408,ClinicalTrials.gov,2,ictrp
tri06267,ictrp,NCT04542421,ClinicalTrials.gov,2,ictrp
tri06268,ictrp,NCT04542434,ClinicalTrials.gov,2,ictrp
tri06269,ictrp,NCT04542447,ClinicalTrials.gov,2,ictrp
tri06270,ictrp,NCT04542512,ClinicalTrials.gov,2,ictrp
tri06271,ictrp,NCT04542694,ClinicalTrials.gov,2,ictrp
tri06272,ictrp,NCT04542850,ClinicalTrials.gov,2,ictrp
tri06273,ictrp,NCT04542876,ClinicalTrials.gov,2,ictrp
tri06274,ictrp,NCT04542915,ClinicalTrials.gov,2,ictrp
tri06275,ictrp,NCT04542941,ClinicalTrials.gov,2,ictrp
tri06276,ictrp,NCT04542954,ClinicalTrials.gov,2,ictrp
tri06277,ictrp,NCT04542967,ClinicalTrials.gov,2,ictrp
tri06278,ictrp,NCT04542980,ClinicalTrials.gov,2,ictrp
tri06279,ictrp,NCT04542993,ClinicalTrials.gov,2,ictrp
tri06280,ictrp,NCT04543006,ClinicalTrials.gov,2,ictrp
tri06281,ictrp,NCT04543760,ClinicalTrials.gov,2,ictrp
tri06282,ictrp,NCT04544033,ClinicalTrials.gov,2,ictrp
tri06283,ictrp,NCT04544072,ClinicalTrials.gov,2,ictrp
tri06284,ictrp,NCT04544150,ClinicalTrials.gov,2,ictrp
tri06285,ictrp,NCT04544176,ClinicalTrials.gov,2,ictrp
tri06286,ictrp,NCT04544605,ClinicalTrials.gov,2,ictrp
tri06287,ictrp,NCT04544878,ClinicalTrials.gov,2,ictrp
tri06288,ictrp,NCT04544891,ClinicalTrials.gov,2,ictrp
tri06289,ictrp,NCT04545008,ClinicalTrials.gov,2,ictrp
tri06290,ictrp,NCT04545047,ClinicalTrials.gov,2,ictrp
tri06291,ictrp,NCT04545242,ClinicalTrials.gov,2,ictrp
tri06292,ictrp,NCT04545541,ClinicalTrials.gov,2,ictrp
tri06293,ictrp,NCT04545749,ClinicalTrials.gov,2,ictrp
tri06294,ictrp,NCT04546191,ClinicalTrials.gov,2,ictrp
tri06295,ictrp,NCT04546737,ClinicalTrials.gov,2,ictrp
tri06296,ictrp,NCT04546776,ClinicalTrials.gov,2,ictrp
tri06297,ictrp,NCT04546841,ClinicalTrials.gov,2,ictrp
tri06298,ictrp,NCT04547114,ClinicalTrials.gov,2,ictrp
tri06299,ictrp,NCT04547127,ClinicalTrials.gov,2,ictrp
tri06300,ictrp,NCT04547140,ClinicalTrials.gov,2,ictrp
tri06301,ictrp,NCT04547218,ClinicalTrials.gov,2,ictrp
tri06302,ictrp,NCT04547257,ClinicalTrials.gov,2,ictrp
tri06303,ictrp,NCT04547283,ClinicalTrials.gov,2,ictrp
tri06304,ictrp,NCT04547634,ClinicalTrials.gov,2,ictrp
tri06305,ictrp,NCT04547660,ClinicalTrials.gov,2,ictrp
tri06306,ictrp,NCT04548492,ClinicalTrials.gov,2,ictrp
tri06307,ictrp,NCT04548505,ClinicalTrials.gov,2,ictrp
tri06308,ictrp,NCT04548531,ClinicalTrials.gov,2,ictrp
tri06309,ictrp,NCT04548544,ClinicalTrials.gov,2,ictrp
tri06310,ictrp,NCT04548557,ClinicalTrials.gov,2,ictrp
tri06311,ictrp,NCT04548895,ClinicalTrials.gov,2,ictrp
tri06312,ictrp,NCT04548908,ClinicalTrials.gov,2,ictrp
tri06313,ictrp,NCT04548934,ClinicalTrials.gov,2,ictrp
tri06314,ictrp,NCT04549337,ClinicalTrials.gov,2,ictrp
tri06315,ictrp,NCT04549350,ClinicalTrials.gov,2,ictrp
tri06316,ictrp,NCT04549376,ClinicalTrials.gov,2,ictrp
tri06317,ictrp,NCT04549636,ClinicalTrials.gov,2,ictrp
tri06318,ictrp,NCT04549831,ClinicalTrials.gov,2,ictrp
tri06319,ictrp,NCT04550312,ClinicalTrials.gov,2,ictrp
tri06320,ictrp,NCT04550325,ClinicalTrials.gov,2,ictrp
tri06321,ictrp,NCT04550338,ClinicalTrials.gov,2,ictrp
tri06322,ictrp,NCT04550390,ClinicalTrials.gov,2,ictrp
tri06323,ictrp,NCT04550403,ClinicalTrials.gov,2,ictrp
tri06324,ictrp,NCT04551274,ClinicalTrials.gov,2,ictrp
tri06325,ictrp,NCT04551339,ClinicalTrials.gov,2,ictrp
tri06326,ictrp,NCT04551378,ClinicalTrials.gov,2,ictrp
tri06327,ictrp,NCT04551547,ClinicalTrials.gov,2,ictrp
tri06328,ictrp,NCT04551690,ClinicalTrials.gov,2,ictrp
tri06329,ictrp,NCT04551755,ClinicalTrials.gov,2,ictrp
tri06330,ictrp,NCT04551768,ClinicalTrials.gov,2,ictrp
tri06331,ictrp,NCT04551781,ClinicalTrials.gov,2,ictrp
tri06332,ictrp,NCT04551898,ClinicalTrials.gov,2,ictrp
tri06333,ictrp,NCT04551911,ClinicalTrials.gov,2,ictrp
tri06334,ictrp,NCT04552340,ClinicalTrials.gov,2,ictrp
tri06335,ictrp,NCT04552392,ClinicalTrials.gov,2,ictrp
tri06336,ictrp,NCT04552483,ClinicalTrials.gov,2,ictrp
tri06337,ictrp,NCT04552951,ClinicalTrials.gov,2,ictrp
tri06338,ictrp,NCT04553575,ClinicalTrials.gov,2,ictrp
tri06339,ictrp,NCT04553705,ClinicalTrials.gov,2,ictrp
tri06340,ictrp,NCT04554251,ClinicalTrials.gov,2,ictrp
tri06341,ictrp,NCT04554264,ClinicalTrials.gov,2,ictrp
tri06342,ictrp,NCT04554433,ClinicalTrials.gov,2,ictrp
tri06343,ictrp,NCT04554979,ClinicalTrials.gov,2,ictrp
tri06344,ictrp,NCT04554992,ClinicalTrials.gov,2,ictrp
tri06345,ictrp,NCT04555005,ClinicalTrials.gov,2,ictrp
tri06346,ictrp,NCT04555109,ClinicalTrials.gov,2,ictrp
tri06347,ictrp,NCT04555122,ClinicalTrials.gov,2,ictrp
tri06348,ictrp,NCT04555148,ClinicalTrials.gov,2,ictrp
tri06349,ictrp,NCT04555187,ClinicalTrials.gov,2,ictrp
tri06350,ictrp,NCT04555213,ClinicalTrials.gov,2,ictrp
tri06351,ictrp,NCT04555954,ClinicalTrials.gov,2,ictrp
tri06352,ictrp,NCT04556318,ClinicalTrials.gov,2,ictrp
tri06353,ictrp,NCT04556513,ClinicalTrials.gov,2,ictrp
tri06354,ictrp,NCT04556565,ClinicalTrials.gov,2,ictrp
tri06355,ictrp,NCT04556604,ClinicalTrials.gov,2,ictrp
tri06356,ictrp,NCT04556630,ClinicalTrials.gov,2,ictrp
tri06357,ictrp,NCT04556864,ClinicalTrials.gov,2,ictrp
tri06358,ictrp,NCT04557046,ClinicalTrials.gov,2,ictrp
tri06359,ictrp,NCT04557241,ClinicalTrials.gov,2,ictrp
tri06360,ictrp,NCT04557358,ClinicalTrials.gov,2,ictrp
tri06361,ictrp,NCT04557605,ClinicalTrials.gov,2,ictrp
tri06362,ictrp,NCT04558021,ClinicalTrials.gov,2,ictrp
tri06363,ictrp,NCT04558125,ClinicalTrials.gov,2,ictrp
tri06364,ictrp,NCT04558203,ClinicalTrials.gov,2,ictrp
