id,trn_extracted,dual_coded,timestamp_finished,incidental_screening,incidental_screening_changes,incidental_screening_comment,comments
tri07171,NCT04661527,TRUE,2021-11-30T08:13:49Z,NA,NA,NA,NA
tri07212,NCT04666233,TRUE,2021-12-01T09:43:53Z,NA,NA,NA,NA
tri07245,NL8726,TRUE,2021-12-01T09:43:03Z,NA,NA,NA,pharmcokinetic outcomes on healthy male volunteers
tri02289,NCT04400838,TRUE,2022-02-10T06:34:23Z,NA,NA,NA,Substudies/pooled analyses coded as 'other' since 'live' secondary analyses
tri00039,ChiCTR2000029788,TRUE,2021-12-07T03:59:06Z,NA,NA,NA,NA
tri00101,ChiCTR2000029435,TRUE,2021-12-07T03:59:42Z,NA,NA,NA,results comment: uploaded doc in chinese as registry results but seems to be protocol
tri00113,ChiCTR2000030170,TRUE,2022-01-31T09:45:12Z,NA,NA,NA,NA
tri00141,ChiCTR2000030043,TRUE,2021-12-07T04:01:11Z,NA,NA,NA,NA
tri00182,ChiCTR2000029954,TRUE,2021-12-07T04:01:44Z,NA,NA,NA,Other? https://www.nature.com/articles/s41421-020-00197-3
tri00233,ChiCTR2000030258,TRUE,2021-12-07T04:02:33Z,NA,NA,NA,NA
tri00254,ChiCTR2000029899,TRUE,2022-01-31T09:52:13Z,NA,NA,NA,NA
tri00261,ChiCTR2000029755,TRUE,2021-12-07T04:03:18Z,NA,NA,NA,NA
tri00317,ChiCTR2000029993,TRUE,2022-01-31T10:01:09Z,NA,NA,NA,NA
tri00352,ChiCTR2000030855,TRUE,2021-12-07T04:04:04Z,NA,NA,NA,NA
tri00399,ChiCTR2000030759,TRUE,2022-01-31T10:07:50Z,NA,NA,NA,NA
tri00425,ChiCTR2000030702,TRUE,2021-12-07T04:05:04Z,NA,NA,NA,NA
tri00842,EUCTR2020-001765-37,TRUE,2021-12-07T04:05:20Z,NA,NA,NA,NA
tri04400,IRCT20201015049036N1,TRUE,2021-12-07T04:06:13Z,NA,NA,NA,NA
tri00267,NCT04282902,TRUE,2022-01-31T10:01:40Z,NA,NA,NA,NA
tri00543,NCT04291053,TRUE,2021-12-07T04:06:54Z,NA,NA,NA,NA
tri00612,NCT04323332,TRUE,2021-12-07T04:07:10Z,NA,NA,NA,NA
tri00916,NCT04329650,TRUE,2021-12-07T04:07:34Z,NA,NA,NA,NA
tri00951,NCT04344548,TRUE,2021-12-07T04:08:00Z,NA,NA,NA,Withdrawn (The study did not get financed. Never get started.)
tri01116,NCT04346797,TRUE,2022-02-10T05:18:14Z,NA,NA,NA,Sub-trial of NCT04324047/EUCTR2020-001246-18 (tri00659) observational supra-'trial' (excluded)
tri01217,NCT04363528,TRUE,2022-01-31T10:16:47Z,NA,NA,NA,NA
tri01438,NCT04369456,TRUE,2021-12-07T04:08:54Z,NA,NA,NA,NA
tri01378,NCT04371523,TRUE,2022-01-31T10:17:29Z,NA,NA,NA,NA
tri01571,NCT04379037,TRUE,2022-01-31T10:20:14Z,NA,NA,NA,NA
tri03051,NCT04353596,TRUE,2022-01-31T07:06:42Z,NA,NA,NA,NA
tri03217,NCT04387409,TRUE,2022-09-09T13:13:36Z,NA,NA,NA,Prematurely ended according to cross-registration: EUCTR2020-001376-15 (tri02675). Discrepant completion dates across the registries: 2021-05-01 per ClinicalTrials.gov; 2021-04-28 per EUCTR summary results; 2020-09-03 per EUCTR registration.
tri06523,NCT04581863,TRUE,2022-01-31T07:14:07Z,NA,NA,NA,NA
tri07601,NCT04721457,TRUE,2022-01-31T07:23:05Z,NA,NA,NA,NA
tri06567,NCT04587921,TRUE,2022-02-02T09:09:04Z,NA,NA,NA,NA
tri06900,NCT04642040,TRUE,2022-02-02T09:09:30Z,NA,NA,NA,NA
tri07376,NCT04683328,TRUE,2022-02-02T09:11:15Z,NA,NA,NA,NA
tri07385,NCT04706416,TRUE,2022-03-02T06:13:27Z,NA,NA,NA,"Authors frame as 'observational cohort study' but based on methods and intervention, we include as 'single arm trial'"
tri06044,NCT04516512,TRUE,2022-02-02T09:15:40Z,NA,NA,NA,No intervention
tri06426,NCT04567953,TRUE,2022-02-02T09:16:24Z,NA,NA,NA,NA
tri06737,NCT04614883,TRUE,2022-02-02T09:17:07Z,NA,NA,NA,No intervention.
tri08966,NCT04813770,TRUE,2022-02-04T08:37:25Z,NA,NA,NA,Vaccination intention is too distant from treatment/prevention.
tri05660,NCT04471519,TRUE,2022-03-02T05:42:30Z,NA,NA,NA,"covaxin vaccine (india) registration for both phase 1 (primary outcome: safety) and 2 (primary outcome: neutralizing antibody titers), and later amended to include booster. We disregard phase 1 since safety only, so we consider those results 'other': 10.1016/S1473-3099(20)30942-7 (full result of phase 1, coded as interim result; and its preprint 10.1101/2020.12.11.20210419). We consider full results of the primary outcome of phase 2 as reported in the paper (4-week follow-up): 10.1016/S1473-3099(21)00070-0 (3-month follow-up of phase 1 and interim results of phase 2; and its preprint 10.1101/2020.12.21.20248643). We also consider full results of the primary outcome of the booster amendment: 10.1101/2022.01.05.22268777 (preprint about booster dose; registration was updated to reflect booster, however completion date not changed even though preprint posted on 2022-01-08 indicates trial is ongoing)"
tri02506,NCT04408131,TRUE,2022-02-04T08:44:57Z,NA,NA,NA,observational study of prognostic factors; no intervention
tri00274,ChiCTR2000030578,TRUE,2022-02-14T01:05:46Z,NA,NA,NA,Rehab
tri00336,ChiCTR2000030896,TRUE,2022-02-17T01:15:19Z,NA,NA,NA,NA
tri03884,ChiCTR2000034794,TRUE,2022-02-09T09:53:59Z,NA,NA,NA,Treatment for patients in covid-19 recovery
tri05237,ACTRN12620000788976,TRUE,2022-02-09T09:54:43Z,NA,NA,NA,In COVID patients but Primary endpoints are not treatment. Just safety and pharmacokinetics.
tri00759,NCT04333407,TRUE,2022-02-17T01:16:55Z,NA,NA,NA,NA
tri01896,NCT04352751,TRUE,2022-03-02T06:11:17Z,NA,NA,NA,"These seem like final results but substantially less people than are in the registrations, but matching TRN. No clear consistent outcome follow-up times given for outcomes. This trial clearly completed long before April 2021 (which is what it says on CTG) but we have no way to know."
tri01898,NCT04353206,TRUE,2022-02-09T09:57:07Z,NA,NA,NA,Outcome is just feasibility.
tri02262,NCT04380532,TRUE,2022-02-17T01:30:04Z,NA,NA,NA,Phase 1 laboratory parameters on healthy volunteers
tri02138,NCT04391101,TRUE,2022-02-17T01:28:27Z,NA,NA,NA,NA
tri02277,NCT04399109,TRUE,2022-02-09T09:59:06Z,NA,NA,NA,covid remote monitoring device with outcome measures of emergency room visits and death\nmiicrosoft  news piece about the study: https://news.microsoft.com/en-au/features/doctors-help-build-smartphone-app-leverage-cloud-to-monitor-covid-19-patients/
tri02367,NCT04402892,TRUE,2022-02-17T01:30:55Z,NA,NA,NA,No actual intervention. Just testing people.
tri02510,NCT04408209,TRUE,2022-02-17T01:38:40Z,NA,NA,NA,"Press release here: https://greece.greekreporter.com/2020/08/24/greek-plasma-therapy-trials-for-covid-19-show-promising-results/\n\nThe journal article also calls itself preliminary even though it reads a bit like a final report.\n\nAlso notable, the interim results journal article is a much more advanced analysis than the preprint (lots more patients).\n\nThere are various other secondary analyses from this trial regarding analysing the plasma from the donors, etc but they are not really relevant to us and would clog up the record so I've avoided putting them all as &quot;Other&quot; above.\n10.1186/s12916-021-02090-6 \n10.1016%2Fj.ejim.2021.05.010\n10.1101/2020.09.09.20191122\n10.3390/microorganisms9030546\nAbstracts here: 10.1097/HS9.0000000000000566\nand here: 10.1182/blood-2020-136940\n"
tri02979,NCT04413747,TRUE,2022-02-10T07:35:03Z,NA,NA,NA,"Primary outcome is all-cause mortality after 12 months, but intervention given during acute phase.\nLots of files on Italian webpage: http://www.giardinostlucia.it/\nThis may be a protocol as well? http://www.giardinostlucia.it/doc/GIARDINO_ST_LUCIA_COVID19_CNR_ISS.pdf\nInterim results? http://www.giardinostlucia.it/doc/GIARDINO_ST_LUCIA_COVID19_REPORT_3_mesi.pdf and http://www.giardinostlucia.it/doc/GIARDINO_ST_LUCIA_COVID19_REPORT_3_mesi.pdf and http://www.giardinostlucia.it/doc/GIARDINO_ST_LUCIA_COVID19_REPORT_001_3_mesi.pdf"
tri05665,NCT04471831,TRUE,2022-02-17T02:03:04Z,NA,NA,NA,NA
tri06193,NCT04534478,TRUE,2022-02-14T02:22:30Z,NA,NA,NA,Post COVID-19 Organized Pneumonia Diagnosis
tri06421,NCT04567173,TRUE,2022-02-14T02:23:14Z,NA,NA,NA,Incidence of serious adverse events
tri06750,NCT04615936,TRUE,2022-02-09T10:02:43Z,NA,NA,NA,More details here: https://sunnybrook.ca/media/item.asp?c=2&i=2155&f=research-fund-covid
tri06838,NCT04631367,TRUE,2022-02-09T10:03:18Z,NA,NA,NA,Outcome measures covid prevention practices but not medical measure of covid
tri07041,NCT04601077,TRUE,2022-02-14T02:36:33Z,NA,NA,NA,"The purpose of this study is to find out the side effects and ability to take the study drug, Nitric Oxide (NO) lozenges when taken twice daily by mouth. If this study shows that the drug has no or few, acceptable side effects, it will then include up to 840 participants to find out if the drug can reduce bad outcomes of COVID-19 infection (hospitalization, ICU admission, death)."
tri07145,NCT04658433,TRUE,2022-02-09T10:04:09Z,NA,NA,NA,Primary outcomes is assessing serum ACE levels
tri07346,NCT04696562,TRUE,2022-02-14T02:42:46Z,NA,NA,NA,NA
tri07356,NCT04699851,TRUE,2022-02-09T10:05:16Z,NA,NA,NA,"Some primary outcome measures related to prevention (e.g., mask wearing) but no medical measures"
tri03241,NCT04425252,TRUE,2022-02-09T10:05:30Z,NA,NA,NA,Safety and tolerability outcomes
tri06458,NCT04570397,TRUE,2022-02-17T01:46:43Z,NA,NA,NA,"While it is technically treating kidney failure, it's kidney failure as a direct result of COVID therefore I have included for now."
tri07400,NCT04712045,TRUE,2022-02-14T02:44:55Z,NA,NA,NA,NA
tri04760,CTRI/2020/07/026560,TRUE,2022-02-14T02:09:26Z,NA,NA,NA,https://www.researchgate.net/profile/Anil-Pandey-11/publication/351085520_Neem_Azadirachta_Indica_A_Juss_Capsules_for_Prophylaxis_of_COVID-19_Infection_A_Pilot_Double-Blind_Randomized_Controlled_Trial/links/6088581f8ea909241e2c5a7d/Neem-Azadirachta-Indica-A-Juss-Capsules-for-Prophylaxis-of-COVID-19-Infection-A-Pilot-Double-Blind-Randomized-Controlled-Trial.pdf
tri04809,CTRI/2020/07/026791,TRUE,2022-03-02T06:18:25Z,NA,NA,NA,There was a preprint but was removed: 10.2139/ssrn.3820512. This is called an Other result.
tri04902,CTRI/2020/08/027170,TRUE,2022-02-14T02:12:03Z,NA,NA,NA,NA
tri04952,CTRI/2020/08/027465,TRUE,2022-02-17T01:40:26Z,NA,NA,NA,Looks like they just changed follow-up mid-way through the trial to 5 days? (120 hours). Not sure I feel comfortable putting anything. No clue about secondary.
tri05064,CTRI/2020/10/028253,TRUE,2022-02-15T05:30:43Z,NA,NA,NA,NA
tri05105,CTRI/2020/10/028486,TRUE,2022-02-10T07:01:20Z,NA,NA,NA,NA
tri05117,CTRI/2020/10/028566,TRUE,2022-02-10T07:02:58Z,NA,NA,NA,NA
tri07595,NCT04719208,TRUE,2022-02-09T10:09:53Z,NA,NA,NA,NA
tri07657,NCT04730427,TRUE,2022-02-14T02:46:24Z,NA,NA,NA,"blood chemistry, adverse reactions, Dose limiting toxicity"
tri06887,NCT04639375,TRUE,2022-02-14T02:34:47Z,NA,NA,NA,NA
tri07669,NCT04668625,TRUE,2022-02-16T02:09:41Z,NA,NA,NA,NA
tri00996,NCT04349371,TRUE,2022-02-10T06:49:39Z,NA,NA,NA,NA
tri07776,NCT04751695,TRUE,2022-02-09T10:13:17Z,NA,NA,NA,NA
tri07777,NCT04751721,TRUE,2022-02-09T10:14:04Z,NA,NA,NA,NA
tri07798,IRCT20201122049463N1,TRUE,2022-02-09T10:14:34Z,NA,NA,NA,NA
tri07893,NCT04715854,TRUE,2022-02-15T02:57:14Z,NA,NA,NA,NA
tri07899,NCT04756323,TRUE,2022-09-17T06:27:35Z,NA,NA,NA,The reports have results for both phase 1 and 2
tri07914,NCT04758273,TRUE,2022-02-09T10:16:46Z,NA,NA,NA,Phase 1 safety outcomes
tri07919,NCT04760730,TRUE,2022-02-09T10:17:42Z,NA,NA,NA,NA
tri07922,NCT04760821,TRUE,2022-02-09T10:18:22Z,NA,NA,NA,NA
tri06817,NCT04627584,TRUE,2022-02-14T02:32:34Z,NA,NA,NA,NA
tri07978,NCT04770740,TRUE,2022-02-14T02:53:36Z,NA,NA,NA,Primary Outcome Measures :\n\n    Plasma desmosine levels [ Time Frame: Day 1 until day 28 or until discharge if this is earlier. ]\n    Plasma desmosine levels before and during vitamin K supplementation in intervention versus control patients.\n\n    Plasma dp-ucMGP levels [ Time Frame: Day 1 until day 28 or until discharge if this is earlier. ]\n    Plasma dp-uc MGP levels before and during vitamin K supplementation within the intervention group and in intervention versus control patients.
tri06162,NCT04530435,TRUE,2022-02-14T02:19:16Z,NA,NA,NA,NA
tri08055,NCT04788355,TRUE,2022-02-15T05:26:04Z,NA,NA,NA,NA
tri05999,NCT04510038,TRUE,2022-02-09T10:20:32Z,NA,NA,NA,NA
tri07216,NCT04666441,TRUE,2022-02-09T10:21:13Z,NA,NA,NA,NA
tri08068,NCT04671017,TRUE,2022-02-09T10:21:54Z,NA,NA,NA,Phase 1 safety outcomes
tri08099,NCT04792021,TRUE,2022-03-02T06:30:20Z,NA,NA,NA,TNF alpha primary outcome
tri08142,ChiCTR2000040632,TRUE,2022-02-09T10:22:42Z,NA,NA,NA,NA
tri02480,NCT04391179,TRUE,2022-02-09T10:23:10Z,NA,NA,NA,NA
tri03608,NCT04445220,TRUE,2022-02-09T10:23:33Z,NA,NA,NA,\n   PO:  Safety and tolerability as measured by incidence of IP-related serious adverse events [ Time Frame: Outcomes and Serious Adverse Events through Day 180 ]\n\n
tri06968,NCT04487691,TRUE,2022-02-09T10:23:56Z,NA,NA,NA,post-covid
tri06098,NCT04522986,TRUE,2022-02-09T10:24:20Z,NA,NA,NA,Primary Outcome Measures :\n\n    Safety: Adverse Event [ Time Frame: 12 weeks ]\n    Adverse events which appear in subjects with ADR-001 treatment are evaluated.
tri07189,NCT04663737,TRUE,2022-02-14T02:37:11Z,NA,NA,NA,adverse events
tri08279,NCT04695652,TRUE,2022-02-16T02:20:48Z,NA,NA,NA,NA
tri08318,NCT04810637,TRUE,2022-02-09T10:25:33Z,NA,NA,NA,Primary Outcome Measures :\n\n    Dose finding [ Time Frame: 9 weeks ]\n    MTD and RP2D based on safety profiles\n\n    Absolute lymphocyte count (ALC) [ Time Frame: 9 weeks ]\n    The change of absolute lymphocyte count from baseline
tri08319,NCT04810949,TRUE,2022-02-09T10:26:00Z,NA,NA,NA,NA
tri08346,NCT04816656,TRUE,2022-02-10T06:15:36Z,NA,NA,NA,NA
tri08355,NCT04818489,TRUE,2022-02-09T10:27:42Z,NA,NA,NA,linked in registry but not sure if it belongs to this study since the dosis of the medication given is slightly different: https://pubmed.ncbi.nlm.nih.gov/32579195/
tri08404,NCT04830943,TRUE,2022-02-09T10:28:04Z,NA,NA,NA,NA
tri00728,EUCTR2020-001307-16,TRUE,2022-02-09T10:28:26Z,NA,NA,NA,NA
tri08446,NCT04329195,TRUE,2022-02-16T03:24:03Z,NA,NA,NA,NA
tri06965,NCT04479644,TRUE,2022-02-14T02:35:43Z,NA,NA,NA,POs:\n\n    Incidence of adverse events (AEs) by CTCAE v5.0 [ Time Frame: up to 24 weeks ]\n    Proportion of subjects with SAEs [ Time Frame: up to 24 weeks ]\n    Proportion of subjects with infusion-related reactions [ Time Frame: up to 24 weeks ]\n    Proportion of subjects with hypersensitivity reactions [ Time Frame: up to 24 weeks ]\n\n
tri05726,NCT04476979,TRUE,2022-03-01T06:12:03Z,NA,NA,NA,Sub-trial of NCT04324047/EUCTR2020-001246-18 (tri00659) observational supra-'trial' (excluded)
tri05995,NCT04509947,TRUE,2022-02-09T10:30:07Z,NA,NA,NA,Phase 1 safety outcomes
tri08535,NCT04678830,TRUE,2022-02-15T02:19:19Z,NA,NA,NA,long covid
tri08546,NCT04810728,TRUE,2022-02-16T03:41:05Z,NA,NA,NA,NA
tri08746,NCT04681092,TRUE,2022-02-16T03:26:03Z,NA,NA,NA,"Primary outcome is just listed as safety, the Phase 2 part has an efficacy/immunogenicity component but listed as secondary outcome"
tri03124,NCT04424901,TRUE,2022-03-04T06:16:01Z,NA,NA,NA,"Primary outcomes are d-dimer and platelet count, so include"
tri07134,NCT04656691,TRUE,2022-02-09T10:31:37Z,NA,NA,NA,NA
tri07201,NCT04665193,TRUE,2022-02-10T06:11:07Z,NA,NA,NA,NA
tri08853,NCT04817319,TRUE,2022-02-09T10:32:32Z,NA,NA,NA,NA
tri08872,NCT04860739,TRUE,2022-02-17T01:49:18Z,NA,NA,NA,Results pub is full primary results data. It's 'ongoing' due to long-term secondary outcomes.
tri08929,ISRCTN10839729,TRUE,2022-02-16T02:33:50Z,NA,NA,NA,We found potentially a pilot study: https://www.ncbi.nlm.nih.gov/labs/pmc/articles/PMC7986140/ \nDue to number of patients and registry/trial dates we will not include.
tri03422,NCT04405076,TRUE,2022-02-16T03:02:15Z,NA,NA,NA,All interim results for study but none of journal articles and preprints belong together.
tri03467,NCT04426695,TRUE,2022-02-14T02:01:23Z,NA,NA,NA,Preprint (10.1101/2021.11.05.21265656) and article (10.1093/infdis/jiac320) report interim results of 1336 patients. Registry summary results include 2203 patients.
tri05880,NCT04494646,TRUE,2022-02-17T01:45:55Z,NA,NA,NA,This is in Covid pts but the primary outcome is just safety. Has some efficacy secondary endpts but by our inclusion criteria that shouldn't count.
tri05618,NCT04467086,TRUE,2022-02-14T02:16:27Z,NA,NA,NA,NA
tri06522,NCT04581811,TRUE,2022-02-15T02:55:18Z,NA,NA,NA,NA
tri09384,NCT04699916,TRUE,2022-02-09T10:34:59Z,NA,NA,NA,NA
tri09407,NCT04790240,TRUE,2022-02-16T03:26:49Z,NA,NA,NA,NA
tri09492,NCT04898127,TRUE,2022-02-16T03:27:28Z,NA,NA,NA,NA
tri09557,ACTRN12621000532808,TRUE,2022-02-16T02:51:50Z,NA,NA,NA,NA
tri09595,NCT04773067,TRUE,2022-02-16T03:04:38Z,NA,NA,NA,NA
tri02278,NCT04399252,TRUE,2022-02-16T03:47:08Z,NA,NA,NA,NA
tri05649,NCT04470427,TRUE,2022-03-02T05:56:37Z,NA,NA,NA,"Primary outcome was reported in first NEJM publication (covid at least 14 days after 2nd shot), then longer term follow-up in other publication so both called full results for reporting of primary outcome as primary outcome had variable follow-up but the minimum was 14 days which is the 1st paper.\n\nFinal Enrollment date was 28 days after the date given for the final first shot."
tri02771,SLCTR/2020/011,TRUE,2022-03-01T05:57:16Z,NA,NA,NA,The registry reporting of https://slctr.lk/trials/slctr-2020-011/progresses does not count as results. It does not matter if it is underpowered. That's the whole point of the registry is to still have a place to put those results.
tri02886,PACTR202004893013257,TRUE,2022-02-15T02:29:09Z,NA,NA,NA,NA
tri04430,PACTR202010729372570,TRUE,2022-02-10T06:08:49Z,NA,NA,NA,"Primary outcomes are removed from COVID prevention/treatment (mask wearing, social distancing, hand washing)"
tri04434,PACTR202010718451278,TRUE,2022-02-14T02:04:23Z,NA,NA,NA,NA
tri04444,RPCEC00000338,TRUE,2022-02-09T10:37:52Z,NA,NA,NA,Phase 1 safety outcomes
tri10073,TCTR20210125002,TRUE,2022-02-16T02:44:05Z,NA,NA,NA,NA
tri01220,NCT04363749,TRUE,2022-02-09T10:38:49Z,NA,NA,NA,Measuring emotional responses
tri10131,NCT04728802,TRUE,2022-02-17T01:54:50Z,NA,NA,NA,"Preprint (10.1101/2021.06.22.21259318) of north (NCT04728802) only, whereas article (10.7759/cureus.20691) reports both north and south cohorts. Since north cohort is distinguishable in analysis, we consider the preprint to match."
tri10178,NCT04878809,TRUE,2022-02-16T03:28:31Z,NA,NA,NA,Diagnostic comparison study
tri10194,NCT04926428,TRUE,2022-02-09T10:40:14Z,NA,NA,NA,NA
tri10199,NCT04927169,TRUE,2022-02-16T03:32:13Z,NA,NA,NA,NA
tri10217,NCT04930861,TRUE,2022-02-16T02:41:52Z,NA,NA,NA,adverse events
tri10251,NCT04935515,TRUE,2022-02-16T03:33:56Z,NA,NA,NA,Excluded as CRP isn't outcome but rather trial uses CRP as diagnostic indicator - it's impact of CRP on outcomes for treatment
tri10318,NL9430,TRUE,2022-02-09T10:41:16Z,NA,NA,NA,NA
tri00149,ChiCTR2000030027,TRUE,2022-02-15T02:41:53Z,NA,NA,NA,NA
tri00205,ChiCTR2000030418,TRUE,2022-02-15T03:45:00Z,NA,NA,NA,Lung exercise rehab but primary outcome measures include 'clinical prognostic outcome' and 'IL-6'
tri01390,ChiCTR2000032737,TRUE,2022-02-15T01:14:19Z,NA,NA,NA,NA
tri02228,EUCTR2020-001739-28,TRUE,2022-02-15T01:16:57Z,NA,NA,NA,NA
tri03463,NCT04425720,TRUE,2022-02-10T06:59:50Z,NA,NA,NA,NA
tri05905,NCT04497389,TRUE,2022-02-10T07:32:30Z,NA,NA,NA,"Primary outcome measure is 'c-reactive protein' for inflammation, which we count as covid outcome measure."
tri07596,NCT04719234,TRUE,2022-02-10T06:12:00Z,NA,NA,NA,NA
tri07646,NCT04728594,TRUE,2022-02-10T07:07:40Z,NA,NA,NA,NA
tri05664,NCT04471766,TRUE,2022-02-10T06:09:48Z,NA,NA,NA,NA
tri08148,NCT04723459,TRUE,2022-02-10T02:23:14Z,NA,NA,NA,NA
tri08216,ACTRN12620001355965,TRUE,2022-02-10T02:23:46Z,NA,NA,NA,Behavioural intervention embedded within survey; primary outcome measure is intention to test
tri08825,NCT04668222,TRUE,2022-02-10T07:08:28Z,NA,NA,NA,"These all appear &quot;symptomatic&quot; outcomes, nothing really directly related to covid treatment"
tri09168,NCT04885517,TRUE,2022-02-10T07:09:15Z,NA,NA,NA,NA
tri09412,NCT04805931,TRUE,2022-02-10T07:09:40Z,NA,NA,NA,NA
tri09601,NCT04794400,TRUE,2022-02-15T01:24:14Z,NA,NA,NA,No completion or enrollment date in full-results article
tri05108,CTRI/2020/10/028485,TRUE,2022-02-10T07:36:12Z,NA,NA,NA,NA
tri07287,ChiCTR2000030136,TRUE,2022-03-01T06:04:57Z,NA,NA,NA,registry says Cancelled by the investigator
tri07290,ACTRN12620001371987,TRUE,2022-03-09T03:57:17Z,NA,NA,NA,NA
tri10000,LBCTR2021034768,TRUE,2022-04-05T07:18:14Z,NA,NA,NA,NA
tri06418,NCT04566276,TRUE,2022-05-16T10:13:06Z,NA,NA,NA,Included things like CRP in a primary outcome.
tri02881,JPRN-UMIN000040694,TRUE,2022-07-01T02:34:55Z,NA,NA,NA,NA
tri07325,JPRN-UMIN000042807,TRUE,2022-07-01T02:35:15Z,NA,NA,NA,NA
tri08245,JPRN-UMIN000043537,TRUE,2022-07-01T02:35:34Z,NA,NA,NA,NA
tri08248,JPRN-UMIN000043566,TRUE,2022-07-01T02:38:33Z,NA,NA,NA,NA
tri04138,JPRN-UMIN000041990,TRUE,2022-07-01T02:38:46Z,NA,NA,NA,NA
tri04488,JPRN-UMIN000042384,TRUE,2022-07-01T02:41:33Z,NA,NA,NA,NA
tri09113,JPRN-UMIN000043788,TRUE,2022-07-01T02:39:23Z,NA,NA,NA,NA
tri01722,JPRN-UMIN000040235,TRUE,2022-07-01T02:40:01Z,NA,NA,NA,NA
tri09704,JPRN-UMIN000042556,TRUE,2022-07-01T02:40:13Z,NA,NA,NA,NA
tri04509,CTRI/2020/05/025209,TRUE,2022-07-06T05:11:30Z,NA,NA,NA,NA
tri06468,NCT04573153,TRUE,2022-07-06T05:15:56Z,NA,NA,NA,NA
tri03444,EUCTR2020-002448-21,TRUE,2022-08-15T08:20:44Z,NA,NA,NA,"Not originally searched since not complete per EUCTR2020-002448-21, and we were not aware of the NCT04414267 cross-reg until additional post-hoc checks.\nResults search on same day as full results publication so no PMID yet"
tri07423,CTRI/2020/10/028731,TRUE,2022-08-15T08:35:02Z,NA,NA,NA,NA
tri03423,NCT04405570,TRUE,2022-08-15T08:44:31Z,NA,NA,NA,NA
tri07286,NCT04452318,TRUE,2022-08-15T09:09:52Z,NA,NA,NA,Trial has 2 full-result pairs. Encode pair with earlier publication (preprint) as group 1 even though later article date.
tri00908,NCT04324073,TRUE,2022-09-09T05:35:01Z,NA,NA,NA,"CORIMUNO-SARI (Sarilumab) was eventually split into two analyses and results publications: SARI-1 (moderate-to-severe pneumonia, 10.1016/S2665-9913(21)00315-5) and SARI-2 (critical pneumonia, 10.1183/13993003.02523-2021). In line with decisions about other CORIMUNO trials (i.e., tri01097/NCT04331808), we consider both of these full results (complete follow-up of all trial participants for at least one measure identified as a primary outcome). Sub-trial of NCT04324047/EUCTR2020-001246-18 (tri00659) observational supra-'trial' (excluded)"
tri05354,NCT04345991,TRUE,2022-09-07T08:35:42Z,NA,NA,NA,Sub-trial of NCT04324047/EUCTR2020-001246-18 (tri00659) observational supra-'trial' (excluded)
tri06615,NCT04594668,TRUE,2022-09-09T13:50:00Z,NA,NA,NA,NA
tri06191,NCT04533399,TRUE,2022-09-15T00:44:26Z,NA,NA,NA,"Both full results publications are presented as interim results as trial has long planned follow-up. Consider NEJM article as interim and Lancet as full since additional 26 participants; also primary outcomes of immunogenicity (primary outcomes 7,8,9 in the registration) fully reported at at least 35 days for everyone."
