id,trn,registry,ids_old,resolved
tri04678,CTRI/2020/06/026119,CTRI,tri04678,NA
tri04679,CTRI/2020/06/026121,CTRI,tri04679,NA
tri04680,CTRI/2020/06/026147,CTRI,tri04680,NA
tri04681,CTRI/2020/06/026151,CTRI,tri04681,NA
tri04682,CTRI/2020/06/026161,CTRI,tri04682,NA
tri04683,CTRI/2020/06/026152,CTRI,tri04683,NA
tri04684,CTRI/2020/06/026181,CTRI,tri04684,NA
tri04685,CTRI/2020/06/026190,CTRI,tri04685,NA
tri04686,CTRI/2020/06/026188,CTRI,tri04686,NA
tri04687,CTRI/2020/06/026187,CTRI,tri04687,NA
tri04688,CTRI/2020/06/026189,CTRI,tri04688,NA
tri04689,CTRI/2020/06/026184,CTRI,tri04689,NA
tri04690,CTRI/2020/06/026191,CTRI,tri04690,NA
tri05461,CTRI/2020/06/026192,CTRI,tri04691,NA
tri05461,EUCTR2020-001502-38,EudraCT,tri04691; tri05461,NA
tri05461,NCT04452435,ClinicalTrials.gov,tri04691; tri05461,NA
tri04692,CTRI/2020/06/026195,CTRI,tri04692,NA
tri04693,CTRI/2020/06/026198,CTRI,tri04693,NA
tri04694,CTRI/2020/06/026196,CTRI,tri04694,NA
tri04695,CTRI/2020/06/026193,CTRI,tri04695,NA
tri04696,CTRI/2020/06/026197,CTRI,tri04696,NA
tri04698,CTRI/2020/06/026222,CTRI,tri04698,NA
tri04699,CTRI/2020/06/026227,CTRI,tri04699,NA
tri04700,CTRI/2020/06/026229,CTRI,tri04700,NA
tri04701,CTRI/2020/06/026220,CTRI,tri04701,NA
tri04702,CTRI/2020/06/026232,CTRI,tri04702,NA
tri04703,CTRI/2020/06/026231,CTRI,tri04703,NA
tri04704,CTRI/2020/06/026221,CTRI,tri04704,NA
tri04705,CTRI/2020/06/026250,CTRI,tri04705,NA
tri04706,CTRI/2020/06/026256,CTRI,tri04706,NA
tri04707,CTRI/2020/06/026262,CTRI,tri04707,NA
tri04708,CTRI/2020/07/026301,CTRI,tri04708,NA
tri04709,CTRI/2020/07/026299,CTRI,tri04709,NA
tri04710,CTRI/2020/07/026298,CTRI,tri04710,NA
tri04711,CTRI/2020/07/026337,CTRI,tri04711,NA
tri04712,CTRI/2020/07/026338,CTRI,tri04712,NA
tri04713,CTRI/2020/07/026340,CTRI,tri04713,NA
tri04714,CTRI/2020/07/026339,CTRI,tri04714,NA
tri04715,CTRI/2020/07/026330,CTRI,tri04715,NA
tri04716,CTRI/2020/07/026331,CTRI,tri04716,NA
tri04717,CTRI/2020/07/026351,CTRI,tri04717,NA
tri04718,CTRI/2020/07/026343,CTRI,tri04718,NA
tri04719,CTRI/2020/07/026349,CTRI,tri04719,NA
tri04720,CTRI/2020/07/026350,CTRI,tri04720,NA
tri04721,CTRI/2020/07/026355,CTRI,tri04721,NA
tri04722,CTRI/2020/07/026354,CTRI,tri04722,NA
tri04723,CTRI/2020/07/026353,CTRI,tri04723,NA
tri04724,CTRI/2020/07/026352,CTRI,tri04724,NA
tri04725,CTRI/2020/07/026367,CTRI,tri04725,NA
tri04726,CTRI/2020/07/026369,CTRI,tri04726,NA
tri04727,CTRI/2020/07/026370,CTRI,tri04727,NA
tri04728,CTRI/2020/07/026368,CTRI,tri04728,NA
tri04729,CTRI/2020/07/026371,CTRI,tri04729,NA
tri04730,CTRI/2020/07/026389,CTRI,tri04730,NA
tri04731,CTRI/2020/07/026424,CTRI,tri04731,NA
tri04732,CTRI/2020/07/026431,CTRI,tri04732,NA
tri04733,CTRI/2020/07/026433,CTRI,tri04733,NA
tri04734,CTRI/2020/07/026463,CTRI,tri04734,NA
tri04735,CTRI/2020/07/026462,CTRI,tri04735,NA
tri04736,CTRI/2020/07/026445,CTRI,tri04736,NA
tri04737,CTRI/2020/07/026451,CTRI,tri04737,NA
tri04738,CTRI/2020/07/026471,CTRI,tri04738,NA
tri04739,CTRI/2020/07/026469,CTRI,tri04739,NA
tri04740,CTRI/2020/07/026468,CTRI,tri04740,NA
tri04741,CTRI/2020/07/026470,CTRI,tri04741,NA
tri04742,CTRI/2020/07/026472,CTRI,tri04742,NA
tri04743,CTRI/2020/07/026499,CTRI,tri04743,NA
tri04744,CTRI/2020/07/026473,CTRI,tri04744,NA
tri04745,CTRI/2020/07/026474,CTRI,tri04745,NA
tri04746,CTRI/2020/07/026510,CTRI,tri04746,NA
tri04747,CTRI/2020/07/026509,CTRI,tri04747,NA
tri04748,CTRI/2020/07/026508,CTRI,tri04748,NA
tri04749,CTRI/2020/07/026514,CTRI,tri04749,NA
tri04750,CTRI/2020/07/026515,CTRI,tri04750,NA
tri04751,CTRI/2020/07/026532,CTRI,tri04751,NA
tri04752,CTRI/2020/07/026534,CTRI,tri04752,NA
tri04753,CTRI/2020/07/026533,CTRI,tri04753,NA
tri04754,CTRI/2020/07/026529,CTRI,tri04754,NA
tri04755,CTRI/2020/07/026516,CTRI,tri04755,NA
tri04756,CTRI/2020/07/026528,CTRI,tri04756,NA
tri04757,CTRI/2020/07/026530,CTRI,tri04757,NA
tri04758,CTRI/2020/07/026535,CTRI,tri04758,NA
tri04759,CTRI/2020/07/026576,CTRI,tri04759,NA
tri04760,CTRI/2020/07/026560,CTRI,tri04760,NA
tri04761,CTRI/2020/07/026574,CTRI,tri04761,NA
tri04762,CTRI/2020/07/026571,CTRI,tri04762,NA
tri04763,CTRI/2020/07/026575,CTRI,tri04763,NA
tri04764,CTRI/2020/07/026570,CTRI,tri04764,NA
tri04765,CTRI/2020/07/026559,CTRI,tri04765,NA
tri04766,CTRI/2020/07/026579,CTRI,tri04766,NA
tri04767,CTRI/2020/07/026568,CTRI,tri04767,NA
tri04768,CTRI/2020/07/026611,CTRI,tri04768,NA
tri04769,CTRI/2020/07/026612,CTRI,tri04769,NA
tri04770,CTRI/2020/07/026602,CTRI,tri04770,NA
tri04771,CTRI/2020/07/026608,CTRI,tri04771,NA
tri04772,CTRI/2020/07/026610,CTRI,tri04772,NA
tri04773,CTRI/2020/07/026609,CTRI,tri04773,NA
tri04774,CTRI/2020/07/026607,CTRI,tri04774,NA
tri04775,CTRI/2020/07/026601,CTRI,tri04775,NA
tri04776,CTRI/2020/07/026630,CTRI,tri04776,NA
tri04777,CTRI/2020/07/026632,CTRI,tri04777,NA
tri04778,CTRI/2020/07/026631,CTRI,tri04778,NA
tri04779,CTRI/2020/07/026658,CTRI,tri04779,NA
tri04780,CTRI/2020/07/026667,CTRI,tri04780,NA
tri04781,CTRI/2020/07/026633,CTRI,tri04781,NA
tri04782,CTRI/2020/07/026659,CTRI,tri04782,NA
tri04783,CTRI/2020/07/026664,CTRI,tri04783,NA
tri04784,CTRI/2020/07/026660,CTRI,tri04784,NA
tri04785,CTRI/2020/07/026669,CTRI,tri04785,NA
tri04786,CTRI/2020/07/026673,CTRI,tri04786,NA
tri04787,CTRI/2020/07/026668,CTRI,tri04787,NA
tri04788,CTRI/2020/07/026670,CTRI,tri04788,NA
tri04789,CTRI/2020/07/026671,CTRI,tri04789,NA
tri04790,CTRI/2020/07/026672,CTRI,tri04790,NA
tri04791,CTRI/2020/07/026676,CTRI,tri04791,NA
tri04792,CTRI/2020/07/026674,CTRI,tri04792,NA
tri04793,CTRI/2020/07/026675,CTRI,tri04793,NA
tri04794,CTRI/2020/07/026677,CTRI,tri04794,NA
tri04795,CTRI/2020/07/026678,CTRI,tri04795,NA
tri04796,CTRI/2020/07/026705,CTRI,tri04796,NA
tri04797,CTRI/2020/07/026698,CTRI,tri04797,NA
tri04798,CTRI/2020/07/026700,CTRI,tri04798,NA
tri04799,CTRI/2020/07/026701,CTRI,tri04799,NA
tri04800,CTRI/2020/07/026714,CTRI,tri04800,NA
tri04801,CTRI/2020/07/026728,CTRI,tri04801,NA
tri04802,CTRI/2020/07/026715,CTRI,tri04802,NA
tri04803,CTRI/2020/07/026757,CTRI,tri04803,NA
tri04804,CTRI/2020/07/026758,CTRI,tri04804,NA
tri04805,CTRI/2020/07/026759,CTRI,tri04805,NA
tri04806,CTRI/2020/07/026755,CTRI,tri04806,NA
tri04807,CTRI/2020/07/026747,CTRI,tri04807,NA
tri04808,CTRI/2020/07/026756,CTRI,tri04808,NA
tri04809,CTRI/2020/07/026791,CTRI,tri04809,NA
tri04810,CTRI/2020/07/026798,CTRI,tri04810,NA
tri04811,CTRI/2020/07/026796,CTRI,tri04811,NA
tri04812,CTRI/2020/07/026792,CTRI,tri04812,NA
tri04813,CTRI/2020/07/026789,CTRI,tri04813,NA
tri04814,CTRI/2020/07/026797,CTRI,tri04814,NA
tri04815,CTRI/2020/07/026790,CTRI,tri04815,NA
tri04816,CTRI/2020/07/026800,CTRI,tri04816,NA
tri04817,CTRI/2020/07/026799,CTRI,tri04817,NA
tri04818,CTRI/2020/07/026793,CTRI,tri04818,NA
tri04819,CTRI/2020/07/026788,CTRI,tri04819,NA
tri04820,CTRI/2020/07/026794,CTRI,tri04820,NA
tri04821,CTRI/2020/07/026836,CTRI,tri04821,NA
tri04822,CTRI/2020/07/026831,CTRI,tri04822,NA
tri04823,CTRI/2020/07/026820,CTRI,tri04823,NA
tri04824,CTRI/2020/07/026834,CTRI,tri04824,NA
tri04825,CTRI/2020/07/026837,CTRI,tri04825,NA
tri04826,CTRI/2020/07/026840,CTRI,tri04826,NA
tri04827,CTRI/2020/07/026821,CTRI,tri04827,NA
tri04828,CTRI/2020/07/026839,CTRI,tri04828,NA
tri04829,CTRI/2020/07/026835,CTRI,tri04829,NA
tri04830,CTRI/2020/07/026832,CTRI,tri04830,NA
tri04831,CTRI/2020/07/026841,CTRI,tri04831,NA
tri04832,CTRI/2020/07/026902,CTRI,tri04832,NA
tri04833,CTRI/2020/07/026925,CTRI,tri04833,NA
tri04834,CTRI/2020/07/026922,CTRI,tri04834,NA
tri04835,CTRI/2020/07/026954,CTRI,tri04835,NA
tri04836,CTRI/2020/07/026955,CTRI,tri04836,NA
tri04837,CTRI/2020/07/026943,CTRI,tri04837,NA
tri04838,CTRI/2020/07/026953,CTRI,tri04838,NA
tri04839,CTRI/2020/07/026952,CTRI,tri04839,NA
tri04840,CTRI/2020/07/026942,CTRI,tri04840,NA
tri04841,CTRI/2020/07/026926,CTRI,tri04841,NA
tri04842,CTRI/2020/08/026956,CTRI,tri04842,NA
tri05877,CTRI/2020/08/026957,CTRI,tri04843,NA
tri05877,NCT04494204,ClinicalTrials.gov,tri04843; tri05877,NA
tri04844,CTRI/2020/08/026980,CTRI,tri04844,NA
tri04845,CTRI/2020/08/026964,CTRI,tri04845,NA
tri04846,CTRI/2020/08/026977,CTRI,tri04846,NA
tri04847,CTRI/2020/08/026962,CTRI,tri04847,NA
tri04848,CTRI/2020/08/026985,CTRI,tri04848,NA
tri04849,CTRI/2020/08/026983,CTRI,tri04849,NA
tri04850,CTRI/2020/08/026978,CTRI,tri04850,NA
tri04851,CTRI/2020/08/027007,CTRI,tri04851,NA
tri04852,CTRI/2020/08/027008,CTRI,tri04852,NA
tri04853,CTRI/2020/08/026999,CTRI,tri04853,NA
tri04854,CTRI/2020/08/027005,CTRI,tri04854,NA
tri04855,CTRI/2020/08/027000,CTRI,tri04855,NA
tri04856,CTRI/2020/08/026998,CTRI,tri04856,NA
tri04857,CTRI/2020/08/027009,CTRI,tri04857,NA
tri04858,CTRI/2020/08/027001,CTRI,tri04858,NA
tri04859,CTRI/2020/08/027033,CTRI,tri04859,NA
tri04860,CTRI/2020/08/027032,CTRI,tri04860,NA
tri04861,CTRI/2020/08/027034,CTRI,tri04861,NA
tri04862,CTRI/2020/08/027038,CTRI,tri04862,NA
tri04863,CTRI/2020/08/027035,CTRI,tri04863,NA
tri04864,CTRI/2020/08/027036,CTRI,tri04864,NA
tri04865,CTRI/2020/08/027037,CTRI,tri04865,NA
tri04866,CTRI/2020/08/027040,CTRI,tri04866,NA
tri04867,CTRI/2020/08/027047,CTRI,tri04867,NA
tri04868,CTRI/2020/08/027048,CTRI,tri04868,NA
tri04869,CTRI/2020/08/027049,CTRI,tri04869,NA
tri04870,CTRI/2020/08/027051,CTRI,tri04870,NA
tri04871,CTRI/2020/08/027050,CTRI,tri04871,NA
tri04872,CTRI/2020/08/027045,CTRI,tri04872,NA
tri04873,CTRI/2020/08/027043,CTRI,tri04873,NA
tri04874,CTRI/2020/08/027046,CTRI,tri04874,NA
tri04875,CTRI/2020/08/027041,CTRI,tri04875,NA
tri04876,CTRI/2020/08/027042,CTRI,tri04876,NA
tri04877,CTRI/2020/08/027044,CTRI,tri04877,NA
tri04878,CTRI/2020/08/027082,CTRI,tri04878,NA
tri04879,CTRI/2020/08/027078,CTRI,tri04879,NA
tri04880,CTRI/2020/08/027079,CTRI,tri04880,NA
tri04881,CTRI/2020/08/027084,CTRI,tri04881,NA
tri04882,CTRI/2020/08/027061,CTRI,tri04882,NA
tri04883,CTRI/2020/08/027080,CTRI,tri04883,NA
tri04884,CTRI/2020/08/027081,CTRI,tri04884,NA
tri04885,CTRI/2020/08/027083,CTRI,tri04885,NA
tri04886,CTRI/2020/08/027085,CTRI,tri04886,NA
tri04887,CTRI/2020/08/027094,CTRI,tri04887,NA
tri04888,CTRI/2020/08/027102,CTRI,tri04888,NA
tri04889,CTRI/2020/08/027106,CTRI,tri04889,NA
tri04890,CTRI/2020/08/027104,CTRI,tri04890,NA
tri04891,CTRI/2020/08/027118,CTRI,tri04891,NA
tri04892,CTRI/2020/08/027112,CTRI,tri04892,NA
tri04893,CTRI/2020/08/027110,CTRI,tri04893,NA
tri04894,CTRI/2020/08/027103,CTRI,tri04894,NA
tri04895,CTRI/2020/08/027120,CTRI,tri04895,NA
tri04896,CTRI/2020/08/027166,CTRI,tri04896,NA
tri04897,CTRI/2020/08/027163,CTRI,tri04897,NA
tri04898,CTRI/2020/08/027165,CTRI,tri04898,NA
tri04899,CTRI/2020/08/027162,CTRI,tri04899,NA
tri04900,CTRI/2020/08/027168,CTRI,tri04900,NA
tri04901,CTRI/2020/08/027164,CTRI,tri04901,NA
tri04902,CTRI/2020/08/027170,CTRI,tri04902,NA
tri04903,CTRI/2020/08/027169,CTRI,tri04903,NA
tri04904,CTRI/2020/08/027171,CTRI,tri04904,NA
tri04905,CTRI/2020/08/027175,CTRI,tri04905,NA
tri04906,CTRI/2020/08/027174,CTRI,tri04906,NA
tri04907,CTRI/2020/08/027173,CTRI,tri04907,NA
tri04908,CTRI/2020/08/027172,CTRI,tri04908,NA
tri04909,CTRI/2020/08/027192,CTRI,tri04909,NA
tri04910,CTRI/2020/08/027193,CTRI,tri04910,NA
tri04911,CTRI/2020/08/027189,CTRI,tri04911,NA
tri04912,CTRI/2020/08/027224,CTRI,tri04912,NA
tri04913,CTRI/2020/08/027225,CTRI,tri04913,NA
tri04914,CTRI/2020/08/027226,CTRI,tri04914,NA
tri04915,CTRI/2020/08/027218,CTRI,tri04915,NA
tri04916,CTRI/2020/08/027210,CTRI,tri04916,NA
tri04917,CTRI/2020/08/027222,CTRI,tri04917,NA
tri04918,CTRI/2020/08/027244,CTRI,tri04918,NA
tri04919,CTRI/2020/08/027247,CTRI,tri04919,NA
tri04920,CTRI/2020/08/027243,CTRI,tri04920,NA
tri04921,CTRI/2020/08/027246,CTRI,tri04921,NA
tri04922,CTRI/2020/08/027275,CTRI,tri04922,NA
tri04923,CTRI/2020/08/027281,CTRI,tri04923,NA
tri04924,CTRI/2020/08/027282,CTRI,tri04924,NA
tri04925,CTRI/2020/08/027284,CTRI,tri04925,NA
tri04926,CTRI/2020/08/027285,CTRI,tri04926,NA
tri04927,CTRI/2020/08/027283,CTRI,tri04927,NA
tri04928,CTRI/2020/08/027301,CTRI,tri04928,NA
tri04929,CTRI/2020/08/027316,CTRI,tri04929,NA
tri04930,CTRI/2020/08/027299,CTRI,tri04930,NA
tri04931,CTRI/2020/08/027286,CTRI,tri04931,NA
tri04932,CTRI/2020/08/027300,CTRI,tri04932,NA
tri04933,CTRI/2020/08/027324,CTRI,tri04933,NA
tri04934,CTRI/2020/08/027323,CTRI,tri04934,NA
tri04935,CTRI/2020/08/027345,CTRI,tri04935,NA
tri04936,CTRI/2020/08/027346,CTRI,tri04936,NA
tri04937,CTRI/2020/08/027359,CTRI,tri04937,NA
tri04938,CTRI/2020/08/027396,CTRI,tri04938,NA
tri04939,CTRI/2020/08/027394,CTRI,tri04939,NA
tri04940,CTRI/2020/08/027403,CTRI,tri04940,NA
tri04941,CTRI/2020/08/027397,CTRI,tri04941,NA
tri04942,CTRI/2020/08/027407,CTRI,tri04942,NA
tri04943,CTRI/2020/08/027395,CTRI,tri04943,NA
tri04944,CTRI/2020/08/027393,CTRI,tri04944,NA
tri04945,CTRI/2020/08/027420,CTRI,tri04945,NA
tri04946,CTRI/2020/08/027418,CTRI,tri04946,NA
tri04947,CTRI/2020/08/027419,CTRI,tri04947,NA
tri04948,CTRI/2020/08/027435,CTRI,tri04948,NA
tri04949,CTRI/2020/08/027458,CTRI,tri04949,NA
tri04950,CTRI/2020/08/027460,CTRI,tri04950,NA
tri04951,CTRI/2020/08/027459,CTRI,tri04951,NA
tri04952,CTRI/2020/08/027465,CTRI,tri04952,NA
tri04953,CTRI/2020/08/027466,CTRI,tri04953,NA
tri04954,CTRI/2020/08/027501,CTRI,tri04954,NA
tri04955,CTRI/2020/08/027494,CTRI,tri04955,NA
tri04956,CTRI/2020/08/027475,CTRI,tri04956,NA
tri04957,CTRI/2020/08/027502,CTRI,tri04957,NA
tri04958,CTRI/2020/08/027477,CTRI,tri04958,NA
tri04959,CTRI/2020/08/027499,CTRI,tri04959,NA
tri04960,CTRI/2020/08/027468,CTRI,tri04960,NA
tri04961,CTRI/2020/08/027500,CTRI,tri04961,NA
tri04962,CTRI/2020/08/027492,CTRI,tri04962,NA
tri04963,CTRI/2020/08/027490,CTRI,tri04963,NA
tri04964,CTRI/2020/08/027491,CTRI,tri04964,NA
tri04965,CTRI/2020/08/027503,CTRI,tri04965,NA
tri04966,CTRI/2020/08/027467,CTRI,tri04966,NA
tri04967,CTRI/2020/08/027470,CTRI,tri04967,NA
tri04968,CTRI/2020/08/027471,CTRI,tri04968,NA
tri04969,CTRI/2020/09/027516,CTRI,tri04969,NA
tri04970,CTRI/2020/09/027517,CTRI,tri04970,NA
tri04971,CTRI/2020/09/027535,CTRI,tri04971,NA
tri04972,CTRI/2020/09/027518,CTRI,tri04972,NA
tri04973,CTRI/2020/09/027548,CTRI,tri04973,NA
tri04974,CTRI/2020/09/027560,CTRI,tri04974,NA
tri04975,CTRI/2020/09/027558,CTRI,tri04975,NA
tri04976,CTRI/2020/09/027544,CTRI,tri04976,NA
tri04977,CTRI/2020/09/027562,CTRI,tri04977,NA
tri04978,CTRI/2020/09/027572,CTRI,tri04978,NA
tri04979,CTRI/2020/09/027596,CTRI,tri04979,NA
tri04980,CTRI/2020/09/027616,CTRI,tri04980,NA
tri04981,CTRI/2020/09/027615,CTRI,tri04981,NA
tri04982,CTRI/2020/09/027613,CTRI,tri04982,NA
tri04983,CTRI/2020/09/027617,CTRI,tri04983,NA
tri04984,CTRI/2020/09/027618,CTRI,tri04984,NA
tri04985,CTRI/2020/09/027614,CTRI,tri04985,NA
tri04986,CTRI/2020/09/027622,CTRI,tri04986,NA
tri04987,CTRI/2020/09/027661,CTRI,tri04987,NA
tri04988,CTRI/2020/09/027674,CTRI,tri04988,NA
tri04989,CTRI/2020/09/027684,CTRI,tri04989,NA
tri05996,CTRI/2020/09/027681,CTRI,tri04990; tri05996,NA
tri04991,CTRI/2020/09/027687,CTRI,tri04991,NA
tri04992,CTRI/2020/09/027683,CTRI,tri04992,NA
tri04993,CTRI/2020/09/027685,CTRI,tri04993,NA
tri04994,CTRI/2020/09/027686,CTRI,tri04994,NA
tri04995,CTRI/2020/09/027689,CTRI,tri04995,NA
tri04996,CTRI/2020/09/027741,CTRI,tri04996,NA
tri04997,CTRI/2020/09/027719,CTRI,tri04997,NA
tri04998,CTRI/2020/09/027691,CTRI,tri04998,NA
tri04999,CTRI/2020/09/027775,CTRI,tri04999,NA
tri05000,CTRI/2020/09/027769,CTRI,tri05000,NA
tri05001,CTRI/2020/09/027786,CTRI,tri05001,NA
tri05002,CTRI/2020/09/027785,CTRI,tri05002,NA
tri05003,CTRI/2020/09/027787,CTRI,tri05003,NA
tri05004,CTRI/2020/09/027782,CTRI,tri05004,NA
tri05005,CTRI/2020/09/027817,CTRI,tri05005,NA
tri05006,CTRI/2020/09/027841,CTRI,tri05006,NA
tri05007,CTRI/2020/09/027829,CTRI,tri05007,NA
tri05008,CTRI/2020/09/027842,CTRI,tri05008,NA
tri05009,CTRI/2020/09/027882,CTRI,tri05009,NA
tri05010,CTRI/2020/09/027881,CTRI,tri05010,NA
tri05011,CTRI/2020/09/027862,CTRI,tri05011,NA
tri05012,CTRI/2020/09/027908,CTRI,tri05012,NA
tri05013,CTRI/2020/09/027904,CTRI,tri05013,NA
tri05014,CTRI/2020/09/027903,CTRI,tri05014,NA
tri05015,CTRI/2020/09/027910,CTRI,tri05015,NA
tri05016,CTRI/2020/09/027907,CTRI,tri05016,NA
tri05017,CTRI/2020/09/027914,CTRI,tri05017,NA
tri05018,CTRI/2020/09/027917,CTRI,tri05018,NA
tri05019,CTRI/2020/09/027915,CTRI,tri05019,NA
tri05020,CTRI/2020/09/027941,CTRI,tri05020,NA
tri05021,CTRI/2020/09/027938,CTRI,tri05021,NA
tri05022,CTRI/2020/09/027916,CTRI,tri05022,NA
tri05023,CTRI/2020/09/027974,CTRI,tri05023,NA
tri05024,CTRI/2020/09/027944,CTRI,tri05024,NA
tri05025,CTRI/2020/09/027975,CTRI,tri05025,NA
tri05026,CTRI/2020/09/027993,CTRI,tri05026,NA
tri05027,CTRI/2020/09/027992,CTRI,tri05027,NA
tri05028,CTRI/2020/09/028045,CTRI,tri05028,NA
tri05029,CTRI/2020/09/028044,CTRI,tri05029,NA
tri05030,CTRI/2020/09/028043,CTRI,tri05030,NA
tri05031,CTRI/2020/09/028040,CTRI,tri05031,NA
tri05032,CTRI/2020/09/028046,CTRI,tri05032,NA
tri05033,CTRI/2020/09/028049,CTRI,tri05033,NA
tri05034,CTRI/2020/09/028050,CTRI,tri05034,NA
tri05035,CTRI/2020/09/028090,CTRI,tri05035,NA
tri05036,CTRI/2020/09/028069,CTRI,tri05036,NA
tri05037,CTRI/2020/09/028085,CTRI,tri05037,NA
tri05038,CTRI/2020/09/028087,CTRI,tri05038,NA
tri05039,CTRI/2020/09/028086,CTRI,tri05039,NA
tri05040,CTRI/2020/09/028088,CTRI,tri05040,NA
tri05041,CTRI/2020/09/028089,CTRI,tri05041,NA
tri05042,CTRI/2020/09/028083,CTRI,tri05042,NA
tri05043,CTRI/2020/09/028131,CTRI,tri05043,NA
tri05044,CTRI/2020/09/028122,CTRI,tri05044,NA
tri05045,CTRI/2020/09/028132,CTRI,tri05045,NA
tri05046,CTRI/2020/09/028133,CTRI,tri05046,NA
tri05047,CTRI/2020/09/028153,CTRI,tri05047,NA
tri05048,CTRI/2020/09/028158,CTRI,tri05048,NA
tri05049,CTRI/2020/09/028162,CTRI,tri05049,NA
tri05050,CTRI/2020/09/028157,CTRI,tri05050,NA
tri05051,CTRI/2020/09/028156,CTRI,tri05051,NA
tri05052,CTRI/2020/09/028165,CTRI,tri05052,NA
tri05053,CTRI/2020/09/028164,CTRI,tri05053,NA
tri05054,CTRI/2020/10/028195,CTRI,tri05054,NA
tri05055,CTRI/2020/10/028196,CTRI,tri05055,NA
tri05056,CTRI/2020/10/028192,CTRI,tri05056,NA
tri05057,CTRI/2020/10/028179,CTRI,tri05057,NA
tri05058,CTRI/2020/10/028230,CTRI,tri05058,NA
tri05059,CTRI/2020/10/028233,CTRI,tri05059,NA
tri05060,CTRI/2020/10/028231,CTRI,tri05060,NA
tri05061,CTRI/2020/10/028234,CTRI,tri05061,NA
tri05062,CTRI/2020/10/028232,CTRI,tri05062,NA
tri05063,CTRI/2020/10/028254,CTRI,tri05063,NA
tri05064,CTRI/2020/10/028253,CTRI,tri05064,NA
tri05065,CTRI/2020/10/028257,CTRI,tri05065,NA
tri05066,CTRI/2020/10/028256,CTRI,tri05066,NA
tri05067,CTRI/2020/10/028250,CTRI,tri05067,NA
tri05068,CTRI/2020/10/028251,CTRI,tri05068,NA
tri05069,CTRI/2020/10/028280,CTRI,tri05069,NA
tri05070,CTRI/2020/10/028277,CTRI,tri05070,NA
tri05071,CTRI/2020/10/028278,CTRI,tri05071,NA
tri05072,CTRI/2020/10/028279,CTRI,tri05072,NA
tri05073,CTRI/2020/10/028295,CTRI,tri05073,NA
tri05074,CTRI/2020/10/028296,CTRI,tri05074,NA
tri05075,CTRI/2020/10/028297,CTRI,tri05075,NA
tri05076,CTRI/2020/10/028333,CTRI,tri05076,NA
tri05077,CTRI/2020/10/028335,CTRI,tri05077,NA
tri05078,CTRI/2020/10/028324,CTRI,tri05078,NA
tri05079,CTRI/2020/10/028326,CTRI,tri05079,NA
tri05080,CTRI/2020/10/028325,CTRI,tri05080,NA
tri05081,CTRI/2020/10/028339,CTRI,tri05081,NA
tri05082,CTRI/2020/10/028340,CTRI,tri05082,NA
tri05083,CTRI/2020/10/028364,CTRI,tri05083,NA
tri05084,CTRI/2020/10/028363,CTRI,tri05084,NA
tri05085,CTRI/2020/10/028360,CTRI,tri05085,NA
tri05086,CTRI/2020/10/028361,CTRI,tri05086,NA
tri05087,CTRI/2020/10/028362,CTRI,tri05087,NA
tri05088,CTRI/2020/10/028376,CTRI,tri05088,NA
tri05089,CTRI/2020/10/028372,CTRI,tri05089,NA
tri05090,CTRI/2020/10/028373,CTRI,tri05090,NA
tri05091,CTRI/2020/10/028384,CTRI,tri05091,NA
tri05092,CTRI/2020/10/028412,CTRI,tri05092,NA
tri05093,CTRI/2020/10/028422,CTRI,tri05093,NA
tri05094,CTRI/2020/10/028414,CTRI,tri05094,NA
tri05095,CTRI/2020/10/028423,CTRI,tri05095,NA
tri05096,CTRI/2020/10/028424,CTRI,tri05096,NA
tri05097,CTRI/2020/10/028439,CTRI,tri05097,NA
tri05098,CTRI/2020/10/028437,CTRI,tri05098,NA
tri05099,CTRI/2020/10/028432,CTRI,tri05099,NA
tri05100,CTRI/2020/10/028438,CTRI,tri05100,NA
tri05101,CTRI/2020/10/028436,CTRI,tri05101,NA
tri05102,CTRI/2020/10/028472,CTRI,tri05102,NA
tri05103,CTRI/2020/10/028470,CTRI,tri05103,NA
tri05104,CTRI/2020/10/028471,CTRI,tri05104,NA
tri05105,CTRI/2020/10/028486,CTRI,tri05105,NA
tri05106,CTRI/2020/10/028489,CTRI,tri05106,NA
tri05107,CTRI/2020/10/028488,CTRI,tri05107,NA
tri05108,CTRI/2020/10/028485,CTRI,tri05108,NA
tri05109,CTRI/2020/10/028487,CTRI,tri05109,NA
tri05110,CTRI/2020/10/028523,CTRI,tri05110,NA
tri05111,CTRI/2020/10/028525,CTRI,tri05111,NA
tri05112,CTRI/2020/10/028524,CTRI,tri05112,NA
tri05113,CTRI/2020/10/028520,CTRI,tri05113,NA
tri05114,CTRI/2020/10/028571,CTRI,tri05114,NA
tri05115,CTRI/2020/10/028569,CTRI,tri05115,NA
tri05116,CTRI/2020/10/028568,CTRI,tri05116,NA
tri05117,CTRI/2020/10/028566,CTRI,tri05117,NA
tri05118,CTRI/2020/10/028537,CTRI,tri05118,NA
tri05119,CTRI/2020/10/028570,CTRI,tri05119,NA
tri05120,CTRI/2020/10/028567,CTRI,tri05120,NA
tri05121,CTRI/2020/10/028539,CTRI,tri05121,NA
tri05122,CTRI/2020/10/028597,CTRI,tri05122,NA
tri05123,CTRI/2020/10/028598,CTRI,tri05123,NA
tri05124,CTRI/2020/10/028602,CTRI,tri05124,NA
tri05125,CTRI/2020/10/028600,CTRI,tri05125,NA
